mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.010444164276123047,0.00375935094164049,0.014643478393554687,0.00799205713493956,100,liblinear,"{'max_iter': 100, 'solver': 'liblinear'}",0.7666666666666667,0.8,0.75,0.8070175438596491,0.7398843930635838,0.77271372071798,0.026651596743853492,4
0.036069059371948244,0.010307617995628552,0.008234643936157226,0.003374579228702934,100,saga,"{'max_iter': 100, 'solver': 'saga'}",0.6820809248554913,0.6857142857142857,0.6451612903225806,0.6746987951807228,0.6982248520710059,0.6771760296288173,0.017726212024714093,9
0.032626771926879884,0.004104107081798745,0.005288171768188477,0.0002691687008036666,100,lbfgs,"{'max_iter': 100, 'solver': 'lbfgs'}",0.7555555555555555,0.8095238095238095,0.7544910179640718,0.8352941176470589,0.7126436781609196,0.7735016357702831,0.043596018642190884,3
0.010997247695922852,0.005066880683937529,0.006218385696411133,0.002363630970117419,200,liblinear,"{'max_iter': 200, 'solver': 'liblinear'}",0.7666666666666667,0.8,0.75,0.8070175438596491,0.7398843930635838,0.77271372071798,0.026651596743853492,4
0.061282777786254884,0.005105793926314231,0.00890035629272461,0.00408648871317921,200,saga,"{'max_iter': 200, 'solver': 'saga'}",0.7314285714285714,0.7159090909090909,0.6666666666666666,0.7058823529411765,0.7126436781609196,0.706506072021285,0.02160918876097108,8
0.05230922698974609,0.013751955139293311,0.008800125122070313,0.006156172500767577,200,lbfgs,"{'max_iter': 200, 'solver': 'lbfgs'}",0.7624309392265194,0.8095238095238095,0.7544910179640718,0.8421052631578947,0.7126436781609196,0.776238941606643,0.045064942898398706,1
0.009732723236083984,0.003440392114825812,0.005596923828125,0.0015898394113969749,500,liblinear,"{'max_iter': 500, 'solver': 'liblinear'}",0.7666666666666667,0.8,0.75,0.8070175438596491,0.7398843930635838,0.77271372071798,0.026651596743853492,4
0.15511488914489746,0.028094021160057044,0.0046051025390625,0.0005879020523840093,500,saga,"{'max_iter': 500, 'solver': 'saga'}",0.7415730337078652,0.7636363636363637,0.7044025157232704,0.75,0.7176470588235294,0.7354517943782057,0.021561800088010535,7
0.035799694061279294,0.008138092476341927,0.005652523040771485,0.0006796898238760054,500,lbfgs,"{'max_iter': 500, 'solver': 'lbfgs'}",0.7624309392265194,0.8095238095238095,0.7544910179640718,0.8421052631578947,0.7126436781609196,0.776238941606643,0.045064942898398706,1
